experiment,slug,title,source_id,source_commit,experiment_commit,kaggle_submission,public_score,status,reproducibility,main_sha256,deck_sha256,archive_sha256,local_generated_package,upstream_notebook_urls,upstream_version_pinned
133,pilkwang-starmie-temporal-challenger-entryfix,133 Pilkwang Starmie Temporal Challenger Entryfix,a55b71536ed6-f5b7eef403d3,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,8bc079840d4a475933eda1ca1063aaf48be40455,54791084,500.8,complete,source_exact_external_model_required,a55b71536ed64adff81d05b0ffc49f222b635db68969b7ba3271cbcceaf77d89,f5b7eef403d35462050d8e6e2392fc66194d727a63ecb5c187448eb1965110af,1b75907aa9e2055bf15604d1b619951b908d9002a92816ac881ed10099721711,artifacts/submissions/s133-pilkwang-starmie-temporal-challenger-entryfix.tar.gz,https://www.kaggle.com/code/pilkwang/pok-mon-tcg-ai-battle-meta-snapshot-18-july,false
134,pilkwang-a-mega-lucario-prize-pressure,134 Pilkwang A Mega Lucario Prize-Pressure,459cf970d9ff-2a541d7bf3d9,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,998b1fca4cdae3a78f8b569b3e5c68a87cbad2d9,54791387,854.0,complete,source_exact_runtime_required,459cf970d9ffc28fcb13473cff216750f17d53a35fa990fcab1805e00e78a848,2a541d7bf3d9e6b36037123f53f4dfef6348223f79fd27095dafc602a5357c19,4c4d86a9b5974a519b12504d3d1bc2ed7142549d5a04b1b9d938a0b96ae199e8,artifacts/submissions/s134-pilkwang-a-mega-lucario-prize-pressure.tar.gz,https://www.kaggle.com/code/pilkwang/pok-mon-tcg-ai-battle-meta-snapshot-18-july,false
135,llcc-meta-a-stable-latest-engine-final-active,135 LLCC Meta A Stable Latest-Engine Final Active,6d2c8efc2243-fbe6ab599922,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,85efcfdf288fd2c6ca6d234f219606f5da793a26,54791690,753.2,complete,source_exact_runtime_required,6d2c8efc224392dcc439fa7ce20669daf279aa0208b23f87a7bab988b93561e2,fbe6ab59992260b0d6774abed19469be315521b5ed0546de8c20f329607693e6,7a6cd8fe5cb2dd1ade84259d44ea6994e17ddd393860c3d9d8100a56c3ae7f0d,artifacts/submissions/s135-llcc-meta-a-stable-latest-engine-final-active.tar.gz,,
136,tien-search-alakazam-latest-engine-final-active,136 Tien Search Alakazam Latest-Engine Final Active,235084ae725e-a8c9177354b9,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,ca8a48183b06d1aaf3aa899a737768457d7f6425,54791998,828.7,complete,source_exact_runtime_required,235084ae725e0430f700d18fe1f2e3845b8a6209b34f1b5020c07db4ba9974e1,a8c9177354b92abe5fb877f46b792b86f8ec9c4bc3551d5d16d4a89128f00976,f66cfe7e6bdf06656b7d61265ff959309d20117a729de2cb6cf3117d651a1c76,artifacts/submissions/s136-tien-search-alakazam-latest-engine-final-active.tar.gz,https://www.kaggle.com/code/tientrum/search-augmented-heuristic-agent-alakazam,false
137,pilkwang-archaludon-metal-tempo-latest-engine-control,137 Pilkwang Archaludon Metal Tempo Latest-Engine Control,a4c53101be30-fbe6ab599922,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,8de3cc888d5f7dd6215c63533dfaad8496e7b1bc,54797464,796.4,complete,source_exact_runtime_required,a4c53101be301c181bd477204a72c0e5cba65fddd34d8cd0ec4d36e4b41c9518,fbe6ab59992260b0d6774abed19469be315521b5ed0546de8c20f329607693e6,2961dba7de0143aa9d43fe7dbc92209a0f2c4e57c182b8792308f6533539a1c9,artifacts/submissions/s137-pilkwang-archaludon-metal-tempo-latest-engine-control.tar.gz,https://www.kaggle.com/code/makthanithin/pok-mon-tcg-ai-battle-meta-snapshot-06-29,false
138,naoto-mega-kangaskhan-turn-two-speed-latest-engine,138 Naoto Mega Kangaskhan Turn-Two Speed Latest-Engine,101dfc2f5b85-ac0c6d8134b0,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,bac8cf964604ac17d8d17fc4ab7074cc45c3c0e1,54797740,568.3,complete,source_exact_runtime_required,101dfc2f5b8531a6157ced4c94a6453000a4d6dbce8320595559bab6b0066856,ac0c6d8134b084fb0c23bff6b9dcdcf58242d2853502a3dc468a3f61b0671c1b,c705f97897e876d4824e4e6fffdfbc2fdc0181a0a7cd5f69a6cc0635b8fb769e,artifacts/submissions/s138-naoto-mega-kangaskhan-turn-two-speed-latest-engine.tar.gz,https://www.kaggle.com/code/naoto714/en-mega-kangaskhan-ex-turn-two-speed-deck,false
139,tomato-archaludon-latest-engine-control,139 Tomato Archaludon Latest-Engine Control,03216723e42e-42165967b565,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,cc944cb9f6a54655994300fd959721de6677e339,54797915,764.5,complete,source_exact_runtime_required,03216723e42e8dffa67a5ded172f23512a3f1f0540205cc815e8fd90dd3a3313,42165967b565dd42ec426ecccfe79bfa7d72aa8306590e149dface0ee8bd530e,97de047d4f4cad11ac77378b1cbc52da3d11b0989f032be02ed3dce7eb8ff0f0,artifacts/submissions/s139-tomato-archaludon-latest-engine-control.tar.gz,https://www.kaggle.com/code/masamikobayashi/a-sample-archaludon-75-wr-vs-my-1300-starmie,false
140,tien-search-alakazam-latest-engine-final-active,140 Tien Search Alakazam Latest-Engine Final Active,235084ae725e-a8c9177354b9,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,4bdec7d69d1a77684f49f9ccbd0b91f0e5276866,54798090,773.1,complete,source_exact_runtime_required,235084ae725e0430f700d18fe1f2e3845b8a6209b34f1b5020c07db4ba9974e1,a8c9177354b92abe5fb877f46b792b86f8ec9c4bc3551d5d16d4a89128f00976,f66cfe7e6bdf06656b7d61265ff959309d20117a729de2cb6cf3117d651a1c76,artifacts/submissions/s140-tien-search-alakazam-latest-engine-final-active.tar.gz,https://www.kaggle.com/code/tientrum/search-augmented-heuristic-agent-alakazam,false
141,pilkwang-a-mega-lucario-prize-pressure-final-active,141 Pilkwang A Mega Lucario Prize-Pressure Final Active,459cf970d9ff-2a541d7bf3d9,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,85a2e3c7f7d4d7ce8514f13e97e4bec103296222,54798297,736.4,complete,source_exact_runtime_required,459cf970d9ffc28fcb13473cff216750f17d53a35fa990fcab1805e00e78a848,2a541d7bf3d9e6b36037123f53f4dfef6348223f79fd27095dafc602a5357c19,4c4d86a9b5974a519b12504d3d1bc2ed7142549d5a04b1b9d938a0b96ae199e8,artifacts/submissions/s141-pilkwang-a-mega-lucario-prize-pressure-final-active.tar.gz,https://www.kaggle.com/code/pilkwang/pok-mon-tcg-ai-battle-meta-snapshot-18-july,false
142,makthanithin-improved-heuristic-search-disabled,142 Makthanithin Improved Heuristic Search Disabled,a003528e417b-2a541d7bf3d9,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,5c9897af1b00a592a5c0c7c68ec75f9db5962c22,54819384,665.3,complete,source_exact_runtime_required,a003528e417b48771e780c0bc1147e86953168c3e4d53625fb39e36ecc72dd08,2a541d7bf3d9e6b36037123f53f4dfef6348223f79fd27095dafc602a5357c19,498f96d2af5a3b97f076a0f7fb2ceaec8cf0613db94576e09dcdb466ac836fe6,artifacts/submissions/s142-makthanithin-improved-heuristic-search-disabled.tar.gz,https://www.kaggle.com/code/makthanithin/improved-probabilistic-agent,false
143,tien-search-alakazam-current-anchor,143 Tien Search Alakazam Current Anchor,235084ae725e-a8c9177354b9,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,d7deeedb03de868123501dfced726979e294d097,54819548,729.6,complete,source_exact_runtime_required,235084ae725e0430f700d18fe1f2e3845b8a6209b34f1b5020c07db4ba9974e1,a8c9177354b92abe5fb877f46b792b86f8ec9c4bc3551d5d16d4a89128f00976,f66cfe7e6bdf06656b7d61265ff959309d20117a729de2cb6cf3117d651a1c76,artifacts/submissions/s143-tien-search-alakazam-current-anchor.tar.gz,https://www.kaggle.com/code/tientrum/search-augmented-heuristic-agent-alakazam,false
144,tomato-archaludon-current-complement,144 Tomato Archaludon Current Complement,03216723e42e-42165967b565,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,841ca6744545b4c088b8f722c2b71b6ab116ec99,54819658,607.2,complete,source_exact_runtime_required,03216723e42e8dffa67a5ded172f23512a3f1f0540205cc815e8fd90dd3a3313,42165967b565dd42ec426ecccfe79bfa7d72aa8306590e149dface0ee8bd530e,97de047d4f4cad11ac77378b1cbc52da3d11b0989f032be02ed3dce7eb8ff0f0,artifacts/submissions/s144-tomato-archaludon-current-complement.tar.gz,https://www.kaggle.com/code/masamikobayashi/a-sample-archaludon-75-wr-vs-my-1300-starmie,false
145,tomato-archaludon-final-active,145 Tomato Archaludon Final Active,03216723e42e-42165967b565,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,b82924c3c4f7ced23fe539a8fb2bd0a8dbca393e,54819765,828.7,complete,source_exact_runtime_required,03216723e42e8dffa67a5ded172f23512a3f1f0540205cc815e8fd90dd3a3313,42165967b565dd42ec426ecccfe79bfa7d72aa8306590e149dface0ee8bd530e,97de047d4f4cad11ac77378b1cbc52da3d11b0989f032be02ed3dce7eb8ff0f0,artifacts/submissions/s145-tomato-archaludon-final-active.tar.gz,https://www.kaggle.com/code/masamikobayashi/a-sample-archaludon-75-wr-vs-my-1300-starmie,false
146,tien-search-alakazam-final-active,146 Tien Search Alakazam Final Active,235084ae725e-a8c9177354b9,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,2146e78c75d90f4d561e553757a22ce9f5c88ab2,54819874,763.8,complete,source_exact_runtime_required,235084ae725e0430f700d18fe1f2e3845b8a6209b34f1b5020c07db4ba9974e1,a8c9177354b92abe5fb877f46b792b86f8ec9c4bc3551d5d16d4a89128f00976,f66cfe7e6bdf06656b7d61265ff959309d20117a729de2cb6cf3117d651a1c76,artifacts/submissions/s146-tien-search-alakazam-final-active.tar.gz,https://www.kaggle.com/code/tientrum/search-augmented-heuristic-agent-alakazam,false
147,fishcat-v9-attention-all3d-code-probe,147 Fishcat V9 Attention All3D Code Probe,be26faf23c05-b4464eb525a2,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,f8a6ddc2bf8b6e6966665612476ab1c6b236717e,54843697,726.8,complete,source_exact_external_model_required,be26faf23c05ab4cca7bf0b2fd41416a9f3b65317ffecaf88e8692cbd6fae977,b4464eb525a25e6598a972d00efc5e5b5156372e77f51853f4076d8ebb34fd7d,526b26dea80c1607bc92430ff6695308709282d2a823fdbbeaaea81364475834,artifacts/submissions/s147-fishcat-v9-attention-all3d-exact-code-output.tar.gz,https://www.kaggle.com/code/fishcat37/ptcg-v9-attention-all3d-end-to-end,false
148,makthanithin-archaludon-cinderace-current-code,148 Makthanithin Archaludon Cinderace Current Code,a4c53101be30-fbe6ab599922,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,90cf344903de1f86a36373e309b24620037d9a35,54843847,660.9,complete,source_exact_runtime_required,a4c53101be301c181bd477204a72c0e5cba65fddd34d8cd0ec4d36e4b41c9518,fbe6ab59992260b0d6774abed19469be315521b5ed0546de8c20f329607693e6,c7d2ad2b4cd369b997380b70168207a2e673f1b5ce34a4f45ac2752d1b4f4f37,artifacts/submissions/s148-makthanithin-archaludon-cinderace-current-code.tar.gz,https://www.kaggle.com/code/makthanithin/pok-mon-tcg-ai-battle-meta-snapshot-06-29,false
149,tomato-archaludon-strategy-control,149 Tomato Archaludon Strategy Control,03216723e42e-42165967b565,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,9cd3550c41c37d808bead10c9bed93250b8108f7,54843996,453.0,complete,source_exact_runtime_required,03216723e42e8dffa67a5ded172f23512a3f1f0540205cc815e8fd90dd3a3313,42165967b565dd42ec426ecccfe79bfa7d72aa8306590e149dface0ee8bd530e,7024a524fc5fcbc150e30861e2f07dcec4575b6723416ed5d7d926fbaba18d4f,artifacts/submissions/s149-tomato-archaludon-strategy-control.tar.gz,https://www.kaggle.com/code/masamikobayashi/a-sample-archaludon-75-wr-vs-my-1300-starmie,false
150,tien-search-alakazam-strategy-control,150 Tien Search Alakazam Strategy Control,235084ae725e-a8c9177354b9,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,395518ee3d09acc7aa272c4bb977f7f7899f4722,54844108,848.1,complete,source_exact_runtime_required,235084ae725e0430f700d18fe1f2e3845b8a6209b34f1b5020c07db4ba9974e1,a8c9177354b92abe5fb877f46b792b86f8ec9c4bc3551d5d16d4a89128f00976,c651ecce49d10aa1975a359c08c179e10b7ecf1e2cb9703af1067c1b515aa1dd,artifacts/submissions/s150-tien-search-alakazam-strategy-control.tar.gz,https://www.kaggle.com/code/tientrum/search-augmented-heuristic-agent-alakazam,false
151,tomato-archaludon-final-active,151 Tomato Archaludon Final Active,03216723e42e-42165967b565,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,b84f753b3427e96de10d01c3e261beae2e45e9e0,54844212,777.6,complete,source_exact_runtime_required,03216723e42e8dffa67a5ded172f23512a3f1f0540205cc815e8fd90dd3a3313,42165967b565dd42ec426ecccfe79bfa7d72aa8306590e149dface0ee8bd530e,7024a524fc5fcbc150e30861e2f07dcec4575b6723416ed5d7d926fbaba18d4f,artifacts/submissions/s151-tomato-archaludon-final-active.tar.gz,https://www.kaggle.com/code/masamikobayashi/a-sample-archaludon-75-wr-vs-my-1300-starmie,false
152,roman-v10-current-code-probe,152 Roman V10 Current Code Probe,a81eab3eb761-2a541d7bf3d9,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,cfbbb123255038ece140ee52d07cb16448c89661,54865427,501.1,complete,source_exact_runtime_required,a81eab3eb761af95da2ddf70a67d6078897a2cd698dae4a7b6ea92de070fad2b,2a541d7bf3d9e6b36037123f53f4dfef6348223f79fd27095dafc602a5357c19,957f9773b0f459409a15bb1062bddf05c378093a9b8a0a09e4b9341128514731,artifacts/submissions/s152-roman-v10-current-code-probe.tar.gz,https://www.kaggle.com/code/romanrozen/strong-start-baseline-agent-v10-lb-950,false
153,tien-search-alakazam-exact-rerun,153 Tien Search Alakazam Exact Rerun,235084ae725e-a8c9177354b9,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,e3d5996ceb57e63681be06718af4736462ebd7d3,54865914,823.2,complete,source_exact_runtime_required,235084ae725e0430f700d18fe1f2e3845b8a6209b34f1b5020c07db4ba9974e1,a8c9177354b92abe5fb877f46b792b86f8ec9c4bc3551d5d16d4a89128f00976,c651ecce49d10aa1975a359c08c179e10b7ecf1e2cb9703af1067c1b515aa1dd,artifacts/submissions/s153-tien-search-alakazam-exact-rerun.tar.gz,https://www.kaggle.com/code/tientrum/search-augmented-heuristic-agent-alakazam,false
154,tomato-archaludon-exact-rerun,154 Tomato Archaludon Exact Rerun,03216723e42e-42165967b565,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,bfe0512fb65def1f6ced59972f9ad92698924056,54866052,810.0,complete,source_exact_runtime_required,03216723e42e8dffa67a5ded172f23512a3f1f0540205cc815e8fd90dd3a3313,42165967b565dd42ec426ecccfe79bfa7d72aa8306590e149dface0ee8bd530e,7024a524fc5fcbc150e30861e2f07dcec4575b6723416ed5d7d926fbaba18d4f,artifacts/submissions/s154-tomato-archaludon-exact-rerun.tar.gz,https://www.kaggle.com/code/masamikobayashi/a-sample-archaludon-75-wr-vs-my-1300-starmie,false
155,tien-search-alakazam-final-active,155 Tien Search Alakazam Final Active,235084ae725e-a8c9177354b9,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,d66ce6c2e1179b8ac69bf14d59092cc4fdf0a796,54866204,823.0,complete,source_exact_runtime_required,235084ae725e0430f700d18fe1f2e3845b8a6209b34f1b5020c07db4ba9974e1,a8c9177354b92abe5fb877f46b792b86f8ec9c4bc3551d5d16d4a89128f00976,c651ecce49d10aa1975a359c08c179e10b7ecf1e2cb9703af1067c1b515aa1dd,artifacts/submissions/s155-tien-search-alakazam-final-active.tar.gz,https://www.kaggle.com/code/tientrum/search-augmented-heuristic-agent-alakazam,false
156,tomato-archaludon-final-active,156 Tomato Archaludon Final Active,03216723e42e-42165967b565,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,fe385bc5179b140deb3e19a00f73f3deaefe6ba5,54866392,818.8,complete,source_exact_runtime_required,03216723e42e8dffa67a5ded172f23512a3f1f0540205cc815e8fd90dd3a3313,42165967b565dd42ec426ecccfe79bfa7d72aa8306590e149dface0ee8bd530e,7024a524fc5fcbc150e30861e2f07dcec4575b6723416ed5d7d926fbaba18d4f,artifacts/submissions/s156-tomato-archaludon-final-active.tar.gz,https://www.kaggle.com/code/masamikobayashi/a-sample-archaludon-75-wr-vs-my-1300-starmie,false
157,prvsiyan-field-audited-alakazam-v8-probe,157 Prvsiyan Field-Audited Alakazam V8 Probe,ec055c2e77a3-a8c9177354b9,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,84a4f45188ff971fc1d0262f63dc8101e6a3314d,54891156,725.5,complete,source_exact_runtime_required,ec055c2e77a3865d94ef88f4a4498465130c19ef6f15321edd8a2faf83b28868,a8c9177354b92abe5fb877f46b792b86f8ec9c4bc3551d5d16d4a89128f00976,fec9855958d41b8e1f3f20e28da6cbe874eef75ee507ec66d6f7022526b2e184,artifacts/submissions/s157-prvsiyan-field-audited-alakazam-v8-probe.tar.gz,https://www.kaggle.com/code/prvsiyan/ptcg-ai-battle-field-audited-alakazam-v8,false
158,tien-search-alakazam-exact-control,158 Tien Search Alakazam Exact Control,235084ae725e-a8c9177354b9,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,b34ab307a6ddab177a221aa3413e1e1e3793acd2,54891305,643.9,complete,source_exact_runtime_required,235084ae725e0430f700d18fe1f2e3845b8a6209b34f1b5020c07db4ba9974e1,a8c9177354b92abe5fb877f46b792b86f8ec9c4bc3551d5d16d4a89128f00976,c651ecce49d10aa1975a359c08c179e10b7ecf1e2cb9703af1067c1b515aa1dd,artifacts/submissions/s158-tien-search-alakazam-exact-control.tar.gz,https://www.kaggle.com/code/tientrum/search-augmented-heuristic-agent-alakazam,false
159,tomato-archaludon-exact-control,159 Tomato Archaludon Exact Control,03216723e42e-42165967b565,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,603c85502c60dc3628cd792e8932b1e812383dcf,54891424,642.8,complete,source_exact_runtime_required,03216723e42e8dffa67a5ded172f23512a3f1f0540205cc815e8fd90dd3a3313,42165967b565dd42ec426ecccfe79bfa7d72aa8306590e149dface0ee8bd530e,7024a524fc5fcbc150e30861e2f07dcec4575b6723416ed5d7d926fbaba18d4f,artifacts/submissions/s159-tomato-archaludon-exact-control.tar.gz,https://www.kaggle.com/code/masamikobayashi/a-sample-archaludon-75-wr-vs-my-1300-starmie,false
160,tien-search-alakazam-final-active,160 Tien Search Alakazam Final Active,235084ae725e-a8c9177354b9,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,9be4ad567992a13e24bba1dbea4188b795d644fe,54891531,640.3,complete,source_exact_runtime_required,235084ae725e0430f700d18fe1f2e3845b8a6209b34f1b5020c07db4ba9974e1,a8c9177354b92abe5fb877f46b792b86f8ec9c4bc3551d5d16d4a89128f00976,c651ecce49d10aa1975a359c08c179e10b7ecf1e2cb9703af1067c1b515aa1dd,artifacts/submissions/s160-tien-search-alakazam-final-active.tar.gz,https://www.kaggle.com/code/tientrum/search-augmented-heuristic-agent-alakazam,false
161,tomato-archaludon-final-active,161 Tomato Archaludon Final Active,03216723e42e-42165967b565,f46b15bfa6d2ab5eb2de3996d84837ea38a08cd0,e14938b91a176c23f52b4056c276e1229c8f4674,54891668,600.0,complete,source_exact_runtime_required,03216723e42e8dffa67a5ded172f23512a3f1f0540205cc815e8fd90dd3a3313,42165967b565dd42ec426ecccfe79bfa7d72aa8306590e149dface0ee8bd530e,7024a524fc5fcbc150e30861e2f07dcec4575b6723416ed5d7d926fbaba18d4f,artifacts/submissions/s161-tomato-archaludon-final-active.tar.gz,https://www.kaggle.com/code/masamikobayashi/a-sample-archaludon-75-wr-vs-my-1300-starmie,false
